class_id,xmin,ymin,xmax,ymax,label
00497.jpg,605.7142857,523.6363636,977.6623377,647.2727273,vita500
00497.jpg,714.8051948,636.8831169,948.5714286,869.6103896,tuna
00498.jpg,228.5714286,130.9090909,469.6103896,291.9480519,ID_gum
00498.jpg,401.038961,198.4415584,636.8831169,536.1038961,diget_choco
00498.jpg,625.4545455,61.2987013,836.3636364,420.7792208,welchs
00498.jpg,74.80519481,371.9480519,429.0909091,590.1298701,chocopie
00498.jpg,99.74025974,566.2337662,705.4545455,738.7012987,samdasu
00498.jpg,561.038961,351.1688312,930.9090909,628.5714286,vita500
00498.jpg,709.6103896,516.3636364,948.5714286,758.4415584,tuna
00498.jpg,277.4025974,723.1168831,945.4545455,905.974026,zec
00499.jpg,226.4935065,128.8311688,475.8441558,289.8701299,ID_gum
00499.jpg,59.22077922,323.1168831,476.8831169,530.9090909,chocopie
00499.jpg,445.7142857,259.7402597,678.4415584,599.4805195,diget_choco
00499.jpg,688.8311688,126.7532468,1053.506494,320,welchs
00499.jpg,1010.909091,206.7532468,1274.805195,444.6753247,tuna
00499.jpg,729.3506494,446.7532468,1110.649351,562.0779221,vita500
00499.jpg,593.2467532,557.9220779,1162.597403,755.3246753,samdasu
00499.jpg,275.3246753,724.1558442,944.4155844,925.7142857,zec
00500.jpg,163.1168831,95.58441558,424.9350649,287.7922078,ID_gum
00500.jpg,0,331.4285714,370.9090909,563.1168831,chocopie
00500.jpg,352.2077922,347.012987,565.1948052,685.7142857,diget_choco
00500.jpg,555.8441558,218.1818182,751.1688312,556.8831169,welchs
00500.jpg,739.7402597,244.1558442,967.2727273,468.5714286,tuna
00500.jpg,954.8051948,246.2337662,1163.636364,822.8571429,samdasu
00500.jpg,707.5324675,590.1298701,871.6883117,763.6363636,vita500
00500.jpg,131.9480519,701.2987013,816.6233766,930.9090909,zec
00501.jpg,177.6623377,141.2987013,423.8961039,297.1428571,ID_gum
00501.jpg,595.3246753,134.025974,795.8441558,487.2727273,welchs
00501.jpg,748.0519481,446.7532468,912.2077922,577.6623377,vita500
00501.jpg,905.974026,262.8571429,1160.519481,497.6623377,tuna
00501.jpg,405.1948052,262.8571429,624.4155844,592.2077922,diget_choco
00501.jpg,47.79220779,361.5584416,413.5064935,571.4285714,chocopie
00501.jpg,309.6103896,564.1558442,885.1948052,745.974026,samdasu
00501.jpg,273.2467532,728.3116883,945.4545455,923.6363636,zec
00502.jpg,177.6623377,118.4415584,443.6363636,318.961039,ID_gum
00502.jpg,618.1818182,134.025974,978.7012987,326.2337662,welchs
00502.jpg,915.3246753,276.3636364,1168.831169,503.8961039,tuna
00502.jpg,751.1688312,446.7532468,923.6363636,578.7012987,vita500
00502.jpg,422.8571429,311.6883117,672.2077922,649.3506494,diget_choco
00502.jpg,50.90909091,336.6233766,481.038961,538.1818182,chocopie
00502.jpg,628.5714286,564.1558442,1198.961039,738.7012987,samdasu
00502.jpg,138.1818182,704.4155844,819.7402597,930.9090909,zec
00503.jpg,30.05447471,55.76763485,227.2840467,390.373444,diget_choco
00503.jpg,260.155642,63.73443983,449.4163424,391.3692946,diget_ori
00503.jpg,474.3190661,82.65560166,691.4708171,447.1369295,chocopie
00503.jpg,655.6108949,52.78008299,951.4552529,449.1286307,couque_white
00503.jpg,939.5019455,285.8091286,1125.774319,626.3900415,welchs
00503.jpg,528.1089494,651.2863071,1188.529183,873.3609959,zec
00503.jpg,593.8521401,489.9585062,809.0116732,715.0207469,toreta
00503.jpg,283.0661479,457.0954357,517.9766537,621.4107884,ID_gum
00503.jpg,6.147859922,417.2614108,256.1712062,636.3485477,tuna
00503.jpg,77.86770428,635.3526971,489.2607004,942.0746888,jjolbyung_noodle
00504.jpg,25.07392996,94.60580913,316.9338521,370.4564315,diget_choco
00504.jpg,325.8988327,24.89626556,514.9883268,364.4813278,diget_ori
00504.jpg,514.9883268,13.94190871,782.1167315,383.4024896,couque_white
00504.jpg,735.2996109,7.966804979,1065.011673,550.7053942,toreta
00504.jpg,795.0661479,285.8091286,1175.579767,949.0456432,zec
00504.jpg,557.9922179,386.3900415,726.3346304,703.0705394,welchs
00504.jpg,472.3268482,700.0829876,744.2645914,954.0248963,chocopie
00504.jpg,77.86770428,638.340249,477.307393,908.2157676,jjolbyung_noodle
00504.jpg,281.07393,494.9377593,514.1634241,621.4107884,tuna
00504.jpg,40.0155642,465.0622407,278.0856031,617.4273859,ID_gum
00505.jpg,22.08560311,52.78008299,226.2879377,391.3692946,diget_choco
00505.jpg,237.2451362,58.75518672,425.5097276,395.3526971,diget_ori
00505.jpg,417.540856,51.78423237,710.3968872,429.2116183,chocopie
00505.jpg,665.5719844,8.962655602,923.5642023,441.1618257,couque_white
00505.jpg,741.2762646,13.94190871,1055.050584,549.7095436,toreta
00505.jpg,756.2178988,326.6390041,1140.715953,960,zec
00505.jpg,574.92607,502.9045643,796.0622568,855.4356846,welchs
00505.jpg,315.9377432,442.1576763,542.0544747,664.2323651,tuna
00505.jpg,50.97276265,462.0746888,286.0544747,611.4522822,ID_gum
00505.jpg,81.85214008,667.219917,493.2451362,943.0705394,jjolbyung_noodle
00506.jpg,117.7120623,41.82572614,365.7431907,390.373444,diget_choco
00506.jpg,389.6498054,20.91286307,769.1673152,345.560166,chocopie
00506.jpg,878.7392996,0,1079.953307,355.5186722,welchs
00506.jpg,244.2178988,320.6639004,921.5719844,520.8298755,zec
00506.jpg,256.1712062,527.8008299,411.5642023,720.9958506,ID_gum
00506.jpg,28.06225681,533.7759336,271.1128405,761.8257261,tuna
00506.jpg,383.6731518,508.879668,593.8521401,727.966805,diget_choco
00506.jpg,307.9688716,687.1369295,709.4007782,941.0788382,jjolbyung_noodle
00506.jpg,595.844358,497.9253112,809.0116732,718.0082988,toreta
00506.jpg,744.2645914,519.8340249,1034.132296,912.1991701,couque_white
00506.jpg,744.2645914,519.8340249,1034.132296,912.1991701,toreta
00507.jpg,99.78210117,54.77178423,292.0311284,392.3651452,diget_choco
00507.jpg,292.0311284,23.90041494,485.2762646,380.4149378,diget_ori
00507.jpg,508.1867704,0,626.5525292,382.406639,couque_white
00507.jpg,932.5291829,228.0497925,1136.731518,878.340249,zec
00507.jpg,631.7042802,285.8091286,946.4747082,717.0124481,jjolbyung_noodle
00507.jpg,465.1828794,380.4149378,649.6342412,720.9958506,welchs
00507.jpg,235.2529183,446.1410788,469.3385214,667.219917,tuna
00507.jpg,63.92217899,428.2157676,215.3307393,669.2116183,ID_gum
00507.jpg,6.147859922,713.0290456,408.5758755,938.0912863,chocopie
00507.jpg,416.5447471,712.033195,975.3618677,932.1161826,toreta
00508.jpg,243.2217899,0.995850622,531.0972763,346.5560166,diget_ori
00508.jpg,543.0505837,14.93775934,1096.88716,214.1078838,toreta
00508.jpg,863.7976654,371.4522822,1045.089494,786.7219917,couque_white
00508.jpg,399.6108949,396.3485477,700.4357977,835.5186722,jjolbyung_noodle
00508.jpg,24.07782101,711.0373444,215.3307393,856.4315353,ID_gum
00508.jpg,60.97276265,19.95850622,340.8793774,380.4564315,diget_choco
00508.jpg,874.7937743,379.4605809,1056.085603,794.7302905,couque_white
00508.jpg,674.5758755,355.560166,851.8832685,694.1493776,welchs
00508.jpg,228.3190661,511.9087137,403.6342412,897.3029046,chocopie
00508.jpg,537.07393,740.9128631,1191.51751,960,zec
00509.jpg,86.83268482,32.86307054,300,368.4647303,diget_choco
00509.jpg,310.9571984,33.85892116,502.2101167,371.4522822,diget_ori
00509.jpg,504.2023346,44.81327801,926.5525292,256.9294606,couque_white
00509.jpg,18.10116732,444.1493776,262.1478599,611.4522822,ID_gum
00509.jpg,271.1128405,408.2987552,489.2607004,628.3817427,tuna
00509.jpg,491.0817121,377.4273859,682.3346304,719.0041494,welchs
00509.jpg,690.4747082,268.879668,892.6848249,705.0622407,jjolbyung_noodle
00509.jpg,938.5058366,219.0871369,1128.762646,897.2614108,zec
00509.jpg,414.5525292,732.9460581,983.3307393,957.0124481,toreta
00509.jpg,29.05836576,658.2572614,411.3929961,960,chocopie
00510.jpg,536.077821,125.4771784,1082.941634,334.6058091,toreta
00510.jpg,277.0894942,25.89211618,535.0817121,376.4315353,diget_ori
00510.jpg,46.98832685,29.87551867,296.8404669,378.4232365,diget_choco
00510.jpg,983.3307393,270.8713693,1226.381323,925.1452282,zec
00510.jpg,845.8677043,378.4232365,1082.941634,692.1161826,couque_white
00510.jpg,603.8132296,329.626556,816.9805447,679.1701245,welchs
00510.jpg,236.2490272,382.406639,591.8599222,631.3692946,chocopie
00510.jpg,19.09727626,445.1452282,245.2140078,599.5020747,ID_gum
00510.jpg,5.151750973,624.3983402,239.2373541,867.3858921,tuna
00510.jpg,237.2451362,659.253112,643.6575875,948.0497925,jjolbyung_noodle
00511.jpg,92.80933852,36.84647303,324.9027237,383.4024896,diget_choco
00511.jpg,317.9299611,53.77593361,522.1322957,381.4107884,diget_ori
00511.jpg,565.9610895,28.87966805,949.463035,322.6556017,couque_white
00511.jpg,1012.217899,247.966805,1191.51751,898.2572614,zec
00511.jpg,844.8715953,291.7842324,1012.217899,851.4522822,toreta
00511.jpg,483.2840467,489.9585062,820.9649805,673.1950207,welchs
00511.jpg,262.1478599,396.3485477,489.2607004,629.3775934,tuna
00511.jpg,14.11673152,446.1410788,253.0116732,608.4647303,ID_gum
00511.jpg,2.163424125,650.2904564,349.8054475,894.2738589,chocopie
00511.jpg,380.6848249,641.3278008,791.0817121,948.0497925,jjolbyung_noodle
00512.jpg,67.90661479,24.89626556,325.8988327,376.4315353,diget_choco
00512.jpg,277.0894942,4.979253112,519.1439689,351.5352697,diget_ori
00512.jpg,523.1284047,29.87551867,1074.972763,238.0082988,toreta
00512.jpg,1038.116732,245.9751037,1246.303502,902.2406639,zec
00512.jpg,807.0194553,366.473029,1070.988327,744.8962656,couque_white
00512.jpg,629.7120623,274.8547718,806.0233463,607.4688797,welchs
00512.jpg,403.5953307,420.2489627,698.4435798,856.4315353,jjolbyung_noodle
00512.jpg,189.4319066,484.9792531,415.5486381,853.4439834,chocopie
00512.jpg,24.07782101,452.1161826,278.0856031,582.5726141,ID_gum
00512.jpg,1.167315175,636.3485477,220.311284,867.3858921,tuna
00513.jpg,0,23.90041494,225.2918288,381.4107884,diget_choco
00513.jpg,263.1439689,0,518.1478599,327.6348548,diget_ori
00513.jpg,540.0622568,124.4813278,1091.906615,327.6348548,toreta
00513.jpg,881.7276265,333.6099585,1160.638132,722.9875519,couque_white
00513.jpg,628.7159533,341.5767635,887.7042802,746.8879668,jjolbyung_noodle
00513.jpg,465.3540856,343.5684647,641.6653696,685.1452282,welchs
00513.jpg,244.2178988,402.3236515,462.1945525,689.1286307,chocopie
00513.jpg,2.163424125,446.1410788,250.1945525,666.2240664,tuna
00513.jpg,166.5214008,735.93361,395.6264591,892.2821577,ID_gum
00513.jpg,535.0817121,745.8921162,1189.525292,960,zec
00514.jpg,0,51.78423237,294.0233463,405.3112033,chocopie
00514.jpg,263.1439689,14.93775934,448.4202335,347.5518672,diget_choco
00514.jpg,451.4085603,17.9253112,635.688716,353.526971,diget_ori
00514.jpg,640.6692607,117.5103734,1280,273.8589212,zec
00514.jpg,86.83268482,447.1369295,335.8599222,684.1493776,tuna
00514.jpg,369.5564202,370.4564315,581.8988327,709.0456432,welchs
00514.jpg,599.8287938,377.4273859,1144.700389,561.659751,toreta
00514.jpg,817.8054475,546.7219917,1081.945525,939.0871369,jjolbyung_noodle
00514.jpg,420.3579767,649.2946058,819.9688716,957.0124481,couque_white
00514.jpg,188.4357977,709.0456432,413.5564202,858.4232365,ID_gum
00515.jpg,69.89883268,18.92116183,254.1789883,352.5311203,diget_choco
00515.jpg,258.1634241,12.94605809,454.3968872,348.5477178,diget_ori
00515.jpg,448.4202335,115.5186722,1105.85214,292.780083,zec
00515.jpg,513.1673152,313.6929461,1068.996109,497.9253112,toreta
00515.jpg,306.9727626,362.4896266,505.1984436,700.0829876,welchs
00515.jpg,84.84046693,450.1244813,311.9533074,674.1908714,tuna
00515.jpg,187.4396887,712.033195,418.536965,855.4356846,ID_gum
00515.jpg,481.2918288,554.6887967,736.2957198,911.2033195,chocopie
00515.jpg,723.3463035,536.7634855,915.5953307,960,couque_white
00515.jpg,923.5642023,494.9377593,1189.525292,919.1701245,jjolbyung_noodle
00516.jpg,99.78210117,28.87966805,339.844358,408.2987552,chocopie
00516.jpg,315.9377432,22.90456432,507.1906615,357.5103734,diget_choco
00516.jpg,507.1906615,24.89626556,697.4474708,341.5767635,diget_ori
00516.jpg,696.4513619,10.95435685,969.385214,324.6473029,zec
00516.jpg,606.8015564,358.5062241,1148.684825,548.7136929,toreta
00516.jpg,403.5953307,343.5684647,573.9299611,690.1244813,welchs
00516.jpg,874.7548638,513.8589212,1189.525292,920.1659751,couque_white
00516.jpg,576.9182879,531.7842324,849.8521401,943.0705394,jjolbyung_noodle
00516.jpg,165.5252918,739.9170124,387.6575875,884.3153527,ID_gum
00516.jpg,42.0077821,487.966805,292.0311284,730.9543568,tuna
00517.jpg,74.87937743,13.94190871,301.9922179,359.5020747,diget_choco
00517.jpg,289.0428016,18.92116183,525.1206226,362.4896266,diget_ori
00517.jpg,498.2256809,25.89211618,1149.680934,223.0705394,zec
00517.jpg,513.1673152,307.7178423,1073.976654,486.9709544,toreta
00517.jpg,934.5214008,462.0746888,1259.252918,869.3775934,couque_white
00517.jpg,699.4396887,480,934.5214008,896.2655602,jjolbyung_noodle
00517.jpg,515.1595331,550.7053942,693.463035,944.06639,couque_coffee
00517.jpg,268.1245136,470.0414938,503.2062257,709.0456432,tuna
00517.jpg,76.87159533,384.3983402,283.0661479,737.9253112,welchs
00517.jpg,84.84046693,736.9294606,320.9182879,892.2821577,ID_gum
00518.jpg,156.5603113,0,418.536965,358.5062241,diget_choco
00518.jpg,360.7626459,0,610.7859922,321.659751,diget_ori
00518.jpg,587.8754864,11.95020747,1244.311284,241.9917012,zec
00518.jpg,648.6381323,220.0829876,1204.466926,422.2406639,toreta
00518.jpg,408.5758755,318.6721992,551.0194553,550.7053942,tuna
00518.jpg,812,463.0705394,1101.867704,872.3651452,jjolbyung_noodle
00518.jpg,714.381323,529.7925311,865.7898833,960,couque_white
00518.jpg,311.9533074,639.3360996,657.6031128,913.1950207,chocopie
00518.jpg,19.09727626,480,383.6731518,655.2697095,welchs
00518.jpg,111.7354086,781.7427386,317.9299611,927.1369295,ID_gum
00519.jpg,124.6848249,8.962655602,343.8287938,357.5103734,diget_choco
00519.jpg,320.9182879,0,573.9299611,340.5809129,diget_ori
00519.jpg,538.0700389,1.991701245,1209.447471,297.7593361,zec
00519.jpg,646.6459144,300.746888,1202.474708,480.9958506,toreta
00519.jpg,459.3774319,418.2572614,588.8715953,646.3070539,tuna
00519.jpg,66.91050584,384.3983402,258.1634241,729.9585062,welchs
00519.jpg,64.91828794,707.0539419,311.9533074,877.3443983,ID_gum
00519.jpg,323.9066148,635.3526971,673.540856,919.1701245,chocopie
00519.jpg,681.5097276,510.8713693,930.536965,943.0705394,jjolbyung_noodle
00519.jpg,931.5330739,471.0373444,1262.241245,892.2821577,chocopie
00520.jpg,141.618677,15.93360996,351.7976654,359.5020747,diget_choco
00520.jpg,355.7821012,21.90871369,561.9766537,354.5228216,diget_ori
00520.jpg,575.922179,30.87136929,1242.319066,226.0580913,zec
00520.jpg,661.5875486,188.2157676,1231.361868,403.3195021,toreta
00520.jpg,350.8015564,368.4647303,779.1284047,672.1991701,jjolbyung_noodle
00520.jpg,839.8910506,429.2116183,1177.571984,839.5020747,couque_white
00520.jpg,527.1128405,601.4937759,880.7315175,897.2614108,chocopie
00520.jpg,313.9455253,664.2323651,541.0583658,891.2863071,tuna
00520.jpg,120.7003891,596.5145228,314.9416342,951.0373444,welchs
00520.jpg,140.6225681,373.4439834,293.0272374,593.526971,ID_gum
00521.jpg,212.3424125,0,395.6264591,342.5726141,diget_choco
00521.jpg,396.6225681,45.80912863,581.8988327,368.4647303,diget_ori
00521.jpg,588.8715953,57.7593361,1239.330739,242.9875519,zec
00521.jpg,643.6575875,223.0705394,1210.44358,410.2904564,toreta
00521.jpg,379.688716,377.4273859,733.1361868,554.6887967,chocopie
00521.jpg,985.3229572,481.9917012,1243.315175,798.6721992,couque_white
00521.jpg,735.2996109,479.0041494,1016.202335,884.3153527,jjolbyung_noodle
00521.jpg,28.06225681,463.0705394,387.6575875,656.2655602,welchs
00521.jpg,145.6031128,639.3360996,308.7937743,864.3983402,ID_gum
00521.jpg,481.2918288,600.4979253,702.4280156,824.5643154,tuna
00522.jpg,232.2645914,62.73858921,423.5175097,392.3651452,diget_choco
00522.jpg,420.5291829,39.8340249,623.7354086,392.3651452,diget_ori
00522.jpg,625.7276265,14.93775934,1277.182879,197.1784232,zec
00522.jpg,659.5953307,229.0456432,1217.416342,409.2946058,toreta
00522.jpg,896.6692607,429.2116183,1150.677043,848.4647303,jjolbyung_noodle
00522.jpg,701.4319066,516.846473,898.6614786,852.4481328,couque_white
00522.jpg,458.381323,371.4522822,688.4824903,593.526971,tuna
00522.jpg,28.06225681,546.7219917,390.6459144,729.9585062,welchs
00522.jpg,100.7782101,729.9585062,342.6614786,846.473029,ID_gum
00522.jpg,375.7042802,633.3609959,658.5992218,853.4439834,chocopie
00523.jpg,119.7042802,33.85892116,346.8171206,382.406639,diget_choco
00523.jpg,378.692607,0,581.8988327,317.6763485,diget_ori
00523.jpg,581.8988327,40.82987552,1247.299611,215.1037344,zec
00523.jpg,627.7198444,226.0580913,1183.548638,413.2780083,toreta
00523.jpg,448.4202335,322.6556017,637.6809339,677.1784232,welchs
00523.jpg,664.5758755,412.2821577,1084.933852,562.6556017,couque_white
00523.jpg,823.9533074,557.6763485,1183.548638,823.5684647,chocopie
00523.jpg,591.8599222,677.1784232,817.9766537,831.5352697,tuna
00523.jpg,419.5330739,667.219917,565.9610895,906.2240664,ID_gum
00523.jpg,112.7315175,391.3692946,400.6070039,840.4979253,jjolbyung_noodle
00524.jpg,150.5836576,22.90456432,418.536965,371.4522822,diget_choco
00524.jpg,346.8171206,7.966804979,613.7743191,361.4937759,diget_ori
00524.jpg,581.8988327,14.93775934,1241.322957,244.9792531,zec
00524.jpg,649.6342412,230.0414938,1202.474708,402.3236515,toreta
00524.jpg,923.5642023,467.0539419,1193.509728,834.5228216,chocopie
00524.jpg,702.4280156,480.9958506,945.4785992,906.2240664,couque_white
00524.jpg,275.0972763,375.4356846,687.4863813,673.1950207,jjolbyung_noodle
00524.jpg,127.6731518,378.4232365,269.1206226,615.4356846,ID_gum
00524.jpg,463.3618677,650.2904564,689.4785992,871.3692946,tuna
00524.jpg,77.86770428,730.9543568,441.4474708,913.1950207,welchs
00525.jpg,145.6031128,16.92946058,419.5330739,382.406639,diget_choco
00525.jpg,348.8093385,2.987551867,621.7431907,359.5020747,diget_ori
00525.jpg,584.8871595,10.95435685,1239.330739,241.9917012,zec
00525.jpg,648.6381323,225.0622407,1200.48249,410.2904564,toreta
00525.jpg,141.618677,370.4564315,308.9649805,599.5020747,ID_gum
00525.jpg,272.1089494,373.4439834,697.4474708,668.2157676,jjolbyung_noodle
00525.jpg,715.3774319,486.9709544,923.5642023,922.1576763,couque_white
00525.jpg,929.540856,459.0871369,1195.501946,838.5062241,chocopie
00525.jpg,465.3540856,651.2863071,687.4863813,876.3485477,tuna
00525.jpg,76.87159533,653.2780083,441.4474708,831.5352697,welchs
00526.jpg,178.4747082,16.92946058,391.6420233,355.5186722,diget_choco
00526.jpg,365.7431907,17.9253112,593.8521401,360.4979253,diget_ori
00526.jpg,580.9027237,0,1234.350195,179.253112,zec
00526.jpg,646.6459144,228.0497925,1199.486381,409.2946058,toreta
00526.jpg,890.692607,428.2157676,1201.478599,790.7053942,chocopie
00526.jpg,578.9105058,567.6348548,854.8326848,942.0746888,couque_white
00526.jpg,260.155642,316.6804979,717.3696498,683.153527,jjolbyung_noodle
00526.jpg,142.614786,353.526971,309.9610895,579.5850622,ID_gum
00526.jpg,112.7315175,573.6099585,293.0272374,931.120332,welchs
00526.jpg,316.9338521,648.2987552,544.0466926,880.3319502,tuna
00527.jpg,120.7003891,20.91286307,374.7081712,374.439834,couque_white
00527.jpg,380.6848249,0,614.770428,338.5892116,diget_ori
00527.jpg,598.8326848,39.8340249,1260.249027,215.1037344,zec
00527.jpg,642.6614786,205.1452282,1203.470817,385.3941909,toreta
00527.jpg,267.1284047,389.3775934,694.459144,642.3236515,jjolbyung_noodle
00527.jpg,76.87159533,405.3112033,263.1439689,754.8547718,welchs
00527.jpg,299.0038911,656.2655602,442.4435798,881.3278008,ID_gum
00527.jpg,527.1128405,630.373444,739.2840467,861.4107884,tuna
00527.jpg,731.3151751,479.0041494,1032.140078,883.3195021,couque_white
00527.jpg,989.307393,420.2489627,1277.182879,815.6016598,chocopie
00528.jpg,190.4280156,30.87136929,510.1789883,454.1078838,jjolbyung_noodle
00528.jpg,440.4513619,28.87966805,650.6303502,390.373444,welchs
00528.jpg,629.7120623,50.78838174,1268.217899,232.033195,zec
00528.jpg,656.6070039,243.9834025,1210.44358,429.2116183,toreta
00528.jpg,788.0933852,432.1991701,1244.311284,564.6473029,couque_white
00528.jpg,813.9922179,560.6639004,1168.607004,828.5477178,chocopie
00528.jpg,602.8171206,623.4024896,828.9338521,855.4356846,tuna
00528.jpg,464.3579767,525.8091286,606.6303502,750.8713693,ID_gum
00528.jpg,233.2607004,515.8506224,434.4747082,847.4688797,diget_ori
00528.jpg,43.00389105,500.9128631,239.2373541,820.5809129,diget_choco
00528.jpg,43.00389105,500.9128631,239.2373541,820.5809129,homerunball
00529.jpg,93.80544747,28.87966805,393.6342412,445.1452282,jjolbyung_noodle
00529.jpg,340.8404669,27.88381743,534.0856031,381.4107884,welchs
00529.jpg,630.7081712,21.90871369,1280,196.1825726,zec
00529.jpg,673.540856,180.2489627,1228.373541,369.4605809,toreta
00529.jpg,746.2568093,360.4979253,1145.696498,653.2780083,couque_white
00529.jpg,836.9027237,640.3319502,1242.319066,864.3983402,chocopie
00529.jpg,646.6459144,609.4605809,788.0933852,846.473029,tuna
00529.jpg,503.2062257,541.7427386,649.6342412,758.8381743,ID_gum
00529.jpg,268.1245136,506.8879668,462.3657588,837.5103734,diget_ori
00529.jpg,70.89494163,487.966805,267.1284047,811.6182573,diget_choco
00530.jpg,95.79766537,56.76348548,355.7821012,416.2655602,diget_choco
00530.jpg,325.8988327,40.82987552,547.0350195,398.340249,welchs
00530.jpg,555.0038911,20.91286307,1216.420233,210.1244813,zec
00530.jpg,603.8132296,203.153527,1182.552529,381.4107884,toreta
00530.jpg,957.4319066,464.06639,1222.396887,836.5145228,chocopie
00530.jpg,766.1789883,409.2946058,932.5291829,733.9419087,couque_white
00530.jpg,626.7237354,671.2033195,853.8365759,904.2323651,tuna
00530.jpg,421.5252918,360.4979253,658.5992218,691.120332,diget_ori
00530.jpg,416.5447471,680.1659751,571.9377432,914.1908714,ID_gum
00530.jpg,61.92996109,418.2572614,403.5953307,809.626556,jjolbyung_noodle
00531.jpg,158.5525292,33.85892116,399.6108949,385.3941909,diget_choco
00531.jpg,366.7392996,21.90871369,583.8910506,379.4190871,welchs
00531.jpg,604.8093385,1.991701245,1264.233463,194.1908714,zec
00531.jpg,610.7859922,199.1701245,1179.564202,355.5186722,toreta
00531.jpg,837.8988327,359.5020747,1219.40856,619.4190871,couque_white
00531.jpg,842.8793774,619.4190871,1205.463035,876.3485477,chocopie
00531.jpg,608.7937743,704.06639,841.8832685,861.4107884,tuna
00531.jpg,440.4513619,681.1618257,574.92607,906.2240664,ID_gum
00531.jpg,361.7587549,457.0954357,680.5136187,646.3070539,diget_ori
00531.jpg,71.89105058,386.3900415,395.6264591,812.6141079,jjolbyung_noodle
00532.jpg,79.85992218,0,366.7392996,417.2614108,jjolbyung_noodle
00532.jpg,563.9688716,28.87966805,1216.420233,218.0912863,zec
00532.jpg,672.5447471,233.0290456,1233.354086,415.2697095,toreta
00532.jpg,754.2256809,445.1452282,1113.821012,580.5809129,couque_white
00532.jpg,840.8871595,646.3070539,1240.326848,855.4356846,chocopie
00532.jpg,623.7354086,689.1286307,852.8404669,921.1618257,tuna
00532.jpg,500.2178988,530.7883817,644.6536965,758.8381743,ID_gum
00532.jpg,344.8249027,348.5477178,692.4669261,530.7883817,welchs
00532.jpg,266.1322957,518.8381743,473.3229572,849.4605809,diget_ori
00532.jpg,68.90272374,495.93361,276.0933852,830.5394191,diget_choco
00533.jpg,168.5136187,39.8340249,603.8132296,324.6473029,jjolbyung_noodle
00533.jpg,602.8171206,4.979253112,1256.264591,199.1701245,zec
00533.jpg,679.5175097,208.1327801,1239.330739,390.373444,toreta
00533.jpg,753.229572,383.4024896,1155.657588,670.2074689,couque_white
00533.jpg,881.7276265,656.2655602,1118.801556,883.3195021,tuna
00533.jpg,484.2801556,638.340249,635.688716,846.473029,ID_gum
00533.jpg,409.5719844,484.9792531,756.2178988,657.2614108,welchs
00533.jpg,316.9338521,291.7842324,689.4785992,479.0041494,chocopie
00533.jpg,15.11284047,381.4107884,313.9455253,600.4979253,diget_ori
00533.jpg,50.97276265,635.3526971,337.8521401,901.2448133,diget_choco
00534.jpg,238.2412451,0,488.2645914,366.473029,jjolbyung_noodle
00534.jpg,598.8326848,16.92946058,1255.268482,198.1742739,zec
00534.jpg,682.5058366,179.253112,1230.365759,372.4481328,toreta
00534.jpg,773.151751,409.2946058,1146.692607,670.2074689,couque_white
00534.jpg,773.151751,409.2946058,1146.692607,670.2074689,ID_gum
00534.jpg,420.5291829,378.4232365,760.2023346,573.6099585,welchs
00534.jpg,66.91050584,351.5352697,352.7937743,586.5560166,zec
00534.jpg,55.95330739,663.2365145,419.5330739,875.3526971,diget_ori
00534.jpg,500.2178988,599.5020747,647.4708171,823.5684647,ID_gum
00534.jpg,643.6575875,672.1991701,876.7470817,853.4439834,tuna
00534.jpg,872.7626459,672.1991701,1267.22179,864.3983402,chocopie
00535.jpg,233.2607004,0,480.2957198,370.4564315,jjolbyung_noodle
00535.jpg,571.9377432,0,1243.315175,206.1410788,zec
00535.jpg,687.4863813,158.340249,1245.307393,358.5062241,toreta
00535.jpg,769.1673152,343.5684647,1154.661479,619.4190871,couque_white
00535.jpg,954.4435798,618.4232365,1234.350195,921.1618257,chocopie
00535.jpg,641.6653696,650.2904564,869.7743191,878.340249,tuna
00535.jpg,490.2568093,554.6887967,651.6264591,764.813278,ID_gum
00535.jpg,423.5175097,379.4190871,759.2062257,581.5767635,welchs
00535.jpg,65.91439689,399.3360996,418.536965,598.5062241,diget_choco
00535.jpg,71.89105058,662.2406639,422.5214008,879.3360996,diget_ori
00536.jpg,72.88715953,40.82987552,532.0933852,295.7676349,jjolbyung_noodle
00536.jpg,309.9610895,168.2987552,621.7431907,410.2904564,chocopie
00536.jpg,615.766537,53.77593361,1272.202335,239.0041494,zec
00536.jpg,692.4669261,216.0995851,1255.268482,407.3029046,toreta
00536.jpg,1027.159533,611.4522822,1197.494163,857.4273859,tuna
00536.jpg,742.2723735,409.2946058,1023.175097,783.7344398,couque_white
00536.jpg,408.5758755,473.0290456,748.2490272,667.219917,welchs
00536.jpg,483.2840467,644.3153527,636.6848249,847.4688797,ID_gum
00536.jpg,29.05836576,404.3153527,389.6498054,582.5726141,diget_choco
00536.jpg,39.01945525,623.4024896,403.5953307,827.5518672,diget_ori
00537.jpg,927.5486381,397.3443983,1175.579767,618.4232365,tuna
00537.jpg,762.1945525,621.4107884,1162.63035,917.1784232,couque_white
00537.jpg,411.5642023,470.0414938,756.2178988,658.2572614,welchs
00537.jpg,485.2762646,646.3070539,631.7042802,844.4813278,ID_gum
00537.jpg,51.9688716,631.3692946,340.8404669,904.2323651,diget_ori
00537.jpg,60.93385214,388.3817427,425.5097276,576.5975104,diget_choco
